Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2024,"Darlin Moquete","STL","A+",24,87,0.022988505,0.275862068,0.083333333,0.238095238,0.252873563,0.369047619,0.621921182,0.130952381,7.14396810907265,0.316666666,0.24919984117150307,7.394367400066299,-3.4433772755103877,0.281648308381267,68.22791661377498,"sa3005617"
2023,"Ronaiker Palma","COL","A+",23,206,0.077669902,0.101941747,0.761904761,0.240437158,0.303921568,0.311475409,0.615396977,0.071038251,5.248124497789051,0.262195121,-0.2617592103779316,18.48771536213191,-8.035357923686188,0.28817111545918034,69.70427281523706,"sa3005624"
2023,"Stanley Consuegra","NYM","A+",22,394,0.07360406,0.276649746,0.266055045,0.231843575,0.294416243,0.488826815,0.783243058,0.25698324,5.782415396715696,0.262008733,-0.2817026060074568,54.97850397811381,3.723402803997673,0.3443177927871646,107.2644531348189,"sa3005628"
2024,"Stanley Consuegra","NYM","A+",23,148,0.114864864,0.337837837,0.34,0.198412698,0.317567567,0.341269841,0.658837408,0.142857143,3.7979838569187505,0.291666666,-0.6029853522777557,17.238584445439997,-0.9486155345805267,0.3162379698688481,94.7841584431764,"sa3005628"
2023,"Heriberto Hernandez","TBR","AA",23,478,0.158995815,0.280334728,0.567164179,0.249357326,0.375527426,0.411311053,0.786838479,0.161953727,4.996862333800593,0.341463414,-0.6736433953046799,73.60926331361647,9.882016611899095,0.3640052005962984,115.50673710752481,"sa3005630"
2024,"Heriberto Hernandez","TBR","AA",24,140,0.114285714,0.271428571,0.421052631,0.296610169,0.378571428,0.593220338,0.971791766,0.296610169,1.5064935025000001,0.363636363,-0.5466587841510773,26.743036922953298,12.251669284842182,0.43206494355547254,184.54460331695188,"sa3005630"
2023,"Dalvy Rosario","MIA","A+",22,214,0.070093457,0.317757009,0.220588235,0.22051282,0.275700934,0.287179487,0.562880421,0.066666667,6.414812044934843,0.3203125,0.08596962131559849,15.750409542254506,-10.352612958618106,0.26518339977086147,60.33940913060155,"sa3005712"
2023,"Dalvy Rosario","MIA","AA",22,208,0.076923076,0.240384615,0.32,0.222826086,0.296116504,0.336956521,0.633073025,0.114130435,5.87371301636848,0.27480916,-0.06197420135140419,19.76105238304932,-7.969632374183343,0.2935194564097136,71.26060014762268,"sa3005712"
2023,"Ynmanol Marinez","MIA","A+",22,283,0.088339222,0.318021201,0.277777777,0.19921875,0.272084805,0.30859375,0.580678555,0.109375,2.6879960275,0.288343558,-0.4938243217766285,22.618867801818883,-11.900549804475274,0.27328157193247926,65.52505624456026,"sa3005716"
2023,"Adanson Cruz","STL","A",22,166,0.102409638,0.240963855,0.425,0.239436619,0.337349397,0.302816901,0.640166298,0.063380282,3.688009452514029,0.326923076,-0.35740808211266994,18.718470275074896,-3.532243609755577,0.31900014791143944,84.12525715786718,"sa3005722"
